date,competition,winner,winner_abbreviation,winner_gender,winner_qualifier,winner_id,winner_control,winner_knockdowns,winner_significant_strike_percentage,winner_significant_strikes,winner_significant_strikes_attempted,winner_submission_attempts,winner_takedown_percentage,winner_takedowns,winner_takedowns_attempted,winner_total_strike_percentage,winner_total_strikes,winner_total_strikes_attempted,loser,loser_abbreviation,loser_gender,loser_qualifier,loser_id,loser_control,loser_knockdowns,loser_significant_strike_percentage,loser_significant_strikes,loser_significant_strikes_attempted,loser_submission_attempts,loser_takedown_percentage,loser_takedowns,loser_takedowns_attempted,loser_total_strike_percentage,loser_total_strikes,loser_total_strikes_attempted,final_round,final_round_length,method,scheduled_length,weight_class,strike_accuracy_diff ,total_strike_accuracy_diff  ,knockdowns_diff,takedown_accuracy_diff,takedowns_diff,submission_attempts_diff
2024-06-29,UFC 303: Pereira vs. Prochazka 2,"Tsuruya, Rei",TSU,male,home,sr:competitor:994615,06:19,0,53.13,17,32,0,37.5,3,8,74.7,62,83,"Hernandez, Carlos",HER,male,away,sr:competitor:310666,04:29,0,50.0,16,32,0,50.0,1,2,57.78,26,45,3,5:00,decision_unanimous,3,flyweight(116-125),3.1300000000000026,16.92,0,-12.5,2,0
2024-06-29,UFC 303: Pereira vs. Prochazka 2,"Buday, Martin",BUD,male,away,sr:competitor:570405,02:40,0,64.29,54,84,0,0.0,0,0,82.91,165,199,"Arlovski, Andrei",ARL,male,home,sr:competitor:237620,04:58,0,62.18,74,119,0,0.0,0,1,66.67,98,147,3,5:00,decision_split,3,heavyweight(206-265),2.1100000000000065,16.239999999999995,0,0.0,0,0
2024-06-29,UFC 303: Pereira vs. Prochazka 2,"Robertson, Gillian",ROB,female,away,sr:competitor:441630,12:34,0,73.33,77,105,2,33.33,2,6,78.21,122,156,"Waterson-Gomez, Michelle",WAT,female,home,sr:competitor:278301,00:19,0,40.38,21,52,0,100.0,1,1,54.67,41,75,3,5:00,decision_unanimous,3,strawweight(106-115),32.949999999999996,23.539999999999992,0,-66.67,1,2
2024-07-27,UFC 304: Edwards vs. Muhammad 2,"Bannon, Shauna",BAN,female,home,sr:competitor:1022263,00:10,0,45.56,77,169,0,0.0,0,2,59.92,151,252,"Ardelean, Alice",ARD,female,away,sr:competitor:985555,05:54,0,54.29,57,105,0,50.0,2,4,57.55,80,139,3,5:00,decision_split,3,strawweight(106-115),-8.729999999999997,2.3700000000000045,0,-50.0,-2,0
2024-07-27,UFC 304: Edwards vs. Muhammad 2,"Parkin, Michael",PAR,male,home,sr:competitor:928581,00:02,1,65.38,34,52,0,0.0,0,0,65.38,34,52,"Brzeski, Lukasz",BRZ,male,away,sr:competitor:820022,0:00,0,57.14,24,42,0,0.0,0,0,59.09,26,44,1,3:23,ko_tko,3,heavyweight(206-265),8.239999999999995,6.289999999999992,1,0.0,0,0
2024-07-27,UFC 304: Edwards vs. Muhammad 2,"Patterson, Sam",PAT,male,home,sr:competitor:940921,00:56,0,34.62,9,26,1,100.0,1,1,41.94,13,31,"Crosbie, Kiefer",CRO,male,away,sr:competitor:341696,00:15,0,56.25,9,16,0,0.0,0,0,58.82,10,17,1,2:50,submission,3,welterweight(156-170),-21.630000000000003,-16.880000000000003,0,100.0,1,1
2024-07-27,UFC 304: Edwards vs. Muhammad 2,"Bukauskas, Modestas",BUK,male,home,sr:competitor:594902,05:31,0,50.0,38,76,1,100.0,2,2,55.45,56,101,"Prachnio, Marcin",PRA,male,away,sr:competitor:542129,00:09,0,50.36,70,139,0,0.0,0,0,60.0,120,200,3,3:12,submission,3,light_heavyweight(186-205),-0.35999999999999943,-4.549999999999997,0,100.0,2,1
2024-07-27,UFC 304: Edwards vs. Muhammad 2,"Elliott, Oban",ELL,male,home,sr:competitor:525159,04:56,0,35.2,44,125,0,50.0,1,2,34.51,49,142,"Parsons, Preston",PAR,male,away,sr:competitor:303310,01:58,0,38.71,36,93,0,11.11,1,9,53.38,71,133,3,5:00,decision_unanimous,3,welterweight(156-170),-3.509999999999998,-18.870000000000005,0,38.89,0,0
2024-08-17,UFC 305: Du Plessis vs. Adesanya,"Santos Aguilar, Jesus",SAN,male,away,sr:competitor:928589,00:16,0,60.0,3,5,1,0.0,0,0,60.0,3,5,"Nicoll, Stewart",NIC,male,home,sr:competitor:1166889,02:04,0,47.06,8,17,0,100.0,1,1,51.72,15,29,1,2:39,submission,3,flyweight(116-125),12.939999999999998,8.280000000000001,0,-100.0,-1,1
2024-08-17,UFC 305: Du Plessis vs. Adesanya,"Kenan, Song",KEN,male,home,sr:competitor:394986,00:48,0,51.18,87,170,0,20.0,1,5,56.78,113,199,"Glenn, Rick",GLE,male,away,sr:competitor:285653,03:32,0,40.4,40,99,0,13.33,2,15,52.76,67,127,3,5:00,decision_unanimous,3,welterweight(156-170),10.780000000000001,4.020000000000003,0,6.67,-1,0
2024-08-17,UFC 305: Du Plessis vs. Adesanya,"Nolan, Tom",NOL,male,home,sr:competitor:1010975,00:22,0,47.73,84,176,1,0.0,0,0,52.53,104,198,"Reyes, Alex",REY,male,away,sr:competitor:377848,04:16,0,49.29,69,140,0,40.0,2,5,55.28,89,161,3,5:00,decision_unanimous,3,lightweight(146-155),-1.5600000000000023,-2.75,0,-40.0,-2,1
2024-06-08,UFC Fight Night: Cannonier vs Imavov,"Tomar, Puja",TOM,female,away,sr:competitor:395098,00:11,0,47.74,95,199,0,0.0,0,0,48.77,99,203,"Dos Santos, Rayanne Amanda",DOS,female,home,sr:competitor:928609,00:49,0,56.0,84,150,0,0.0,0,3,56.58,86,152,3,5:00,decision_split,3,strawweight(106-115),-8.259999999999998,-7.809999999999995,0,0.0,0,0
2024-06-08,UFC Fight Night: Cannonier vs Imavov,"Lapilus, Taylor",LAP,male,away,sr:competitor:278295,00:27,0,55.56,100,180,0,0.0,0,0,56.32,107,190,"Stamann, Cody",STA,male,home,sr:competitor:351770,03:24,0,41.26,59,143,0,16.67,1,6,42.67,64,150,3,5:00,decision_unanimous,3,bantamweight(126-135),14.300000000000004,13.649999999999999,0,-16.67,-1,0
2024-06-08,UFC Fight Night: Cannonier vs Imavov,"Gomes, Denise",GOM,female,away,sr:competitor:928611,02:20,0,56.82,50,88,1,0.0,0,1,74.46,137,184,"Moura, Eduarda",MOU,female,home,sr:competitor:1010969,06:36,0,38.3,18,47,0,19.23,5,26,40.91,27,66,3,5:00,decision_split,3,strawweight(106-115),18.520000000000003,33.55,0,-19.23,-5,1
2024-06-08,UFC Fight Night: Cannonier vs Imavov,"Marcos, Daniel",MAR,male,away,sr:competitor:938363,00:57,1,57.31,98,171,0,0.0,0,0,57.06,101,177,"Castaneda, John",CAS,male,home,sr:competitor:511458,02:12,0,48.78,60,123,0,20.0,1,5,50.75,68,134,3,5:00,decision_unanimous,3,bantamweight(126-135),8.530000000000001,6.310000000000002,1,-20.0,-1,0
2024-06-08,UFC Fight Night: Cannonier vs Imavov,"de la Rosa, Montana",DE,female,away,sr:competitor:457887,02:09,0,38.89,70,180,1,50.0,3,6,42.72,88,206,"Lee, Andrea",LEE,female,home,sr:competitor:542087,02:08,0,49.34,75,152,0,0.0,0,2,57.21,115,201,3,5:00,decision_split,3,flyweight(116-125),-10.450000000000003,-14.490000000000002,0,50.0,3,1
2024-06-08,UFC Fight Night: Cannonier vs Imavov,"Katona, Brad",KAT,male,home,sr:competitor:458489,10:50,0,60.18,68,113,0,100.0,3,3,68.2,148,217,"Butler, Jesse",BUT,male,away,sr:competitor:1019883,0:00,0,36.59,30,82,0,0.0,0,0,35.56,32,90,3,5:0,decision_unanimous,3,bantamweight(126-135),23.589999999999996,32.64,0,100.0,3,0
2024-06-08,UFC Fight Night: Cannonier vs Imavov,"Prates, Carlos",PRA,male,away,sr:competitor:1020027,0:00,1,41.67,15,36,0,0.0,0,0,41.67,15,36,"Radtke, Charles",RAD,male,home,sr:competitor:573967,00:23,0,51.85,14,27,0,0.0,0,2,68.75,33,48,1,4:47,ko_tko,3,welterweight(156-170),-10.18,-27.08,1,0.0,0,0
2024-06-08,UFC Fight Night: Cannonier vs Imavov,"Klein, Ludovit",KLE,male,away,sr:competitor:587495,03:08,2,53.85,56,104,0,100.0,1,1,56.21,86,153,"Moises, Thiago",MOI,male,home,sr:competitor:515356,01:09,0,40.0,24,60,1,0.0,0,8,40.32,25,62,3,5:00,decision_unanimous,3,lightweight(146-155),13.850000000000001,15.89,2,100.0,1,-1
2024-06-15,UFC Fight Night: Perez v Taira,"Knutsson, Josefine",KJ,female,home,sr:competitor:990285,00:43,0,50.82,124,244,0,0.0,0,0,53.51,145,271,"Polastri, Julia",POL,female,away,sr:competitor:820048,04:34,0,52.46,64,122,1,100.0,3,3,56.58,86,152,3,5:00,decision_unanimous,3,strawweight(106-115),-1.6400000000000006,-3.0700000000000003,0,-100.0,-3,-1
2024-07-20,UFC Fight Night: Lemos vs. Jandiroba,"Petersen, Thomas",PET,male,away,sr:competitor:1026711,01:01,0,55.07,76,138,0,40.0,2,5,59.76,98,164,"Usman, Mohammed",USM,male,home,sr:competitor:790610,0:00,0,34.05,63,185,0,0.0,0,1,34.05,63,185,3,5:00,decision_unanimous,3,heavyweight(206-265),21.020000000000003,25.71,0,40.0,2,0
2024-07-20,UFC Fight Night: Lemos vs. Jandiroba,"Carolina, Luana",CAR,female,home,sr:competitor:563262,00:41,0,56.29,94,167,0,0.0,0,1,57.29,114,199,"Pudilova, Lucie",PUD,female,away,sr:competitor:344000,02:05,0,37.72,43,114,0,50.0,2,4,42.76,62,145,3,5:00,decision_unanimous,3,flyweight(116-125),18.57,14.530000000000001,0,-50.0,-2,0
2024-07-20,UFC Fight Night: Lemos vs. Jandiroba,"Ogden, Trey",OGD,male,away,sr:competitor:890389,09:47,0,51.06,24,47,2,80.0,4,5,78.38,116,148,"Radzhabov, Loik",RAD,male,home,sr:competitor:612604,01:36,0,48.84,42,86,0,0.0,0,0,61.78,97,157,3,5:00,decision_unanimous,3,lightweight(146-155),2.219999999999999,16.599999999999994,0,80.0,4,2
2024-07-20,UFC Fight Night: Lemos vs. Jandiroba,"Maverick, Miranda",MAV,female,home,sr:competitor:324143,08:07,0,34.09,30,88,0,40.0,2,5,54.26,102,188,"Barbosa, Dione",BAR,female,away,sr:competitor:1052189,00:49,0,40.38,21,52,1,50.0,1,2,55.29,47,85,3,5:00,decision_unanimous,3,flyweight(116-125),-6.289999999999999,-1.0300000000000011,0,-10.0,1,-1
2024-07-20,UFC Fight Night: Lemos vs. Jandiroba,"Gibson, Cody",GIB,male,away,sr:competitor:1046311,02:38,0,54.17,13,24,1,40.0,2,5,60.0,18,30,"Kelleher, Brian",KEL,male,home,sr:competitor:340482,00:05,0,16.67,2,12,0,0.0,0,0,15.38,2,13,1,3:58,submission,3,bantamweight(126-135),37.5,44.62,0,40.0,2,1
2024-07-13,UFC Fight Night: Namajunas vs. Cortez,"Elder, Evan",ELD,male,home,sr:competitor:894077,02:01,0,52.33,45,86,1,0.0,0,1,58.65,61,104,"Flowers, Darrius",FLO,male,away,sr:competitor:928587,00:28,0,40.0,24,60,0,50.0,1,2,40.0,26,65,2,1:46,submission,3,welterweight(156-170),12.329999999999998,18.65,0,-50.0,-1,1
2024-07-13,UFC Fight Night: Namajunas vs. Cortez,"Petroski, Andre",PET,male,away,sr:competitor:753441,12:50,0,66.67,12,18,1,75.0,3,4,58.82,30,51,"Fremd, Joshua",FRE,male,home,sr:competitor:753433,00:13,0,66.67,16,24,0,0.0,0,0,81.08,60,74,3,5:00,decision_unanimous,3,middleweight(171-185),0.0,-22.259999999999998,0,75.0,3,1
2024-08-03,UFC Fight Night: Sandhagen vs. Nurmagomedov,"Dumas, Sedriques",DUM,male,home,sr:competitor:931397,06:00,0,55.68,49,88,0,30.0,3,10,67.86,95,140,"Tiuliulin, Denis",TIU,male,away,sr:competitor:560998,02:27,0,37.14,26,70,0,60.0,3,5,74.39,183,246,3,5:00,decision_unanimous,3,middleweight(171-185),18.54,-6.530000000000001,0,-30.0,0,0
2024-08-03,UFC Fight Night: Sandhagen vs. Nurmagomedov,"Herbert, Jai",HER,male,home,sr:competitor:306492,00:33,1,46.07,82,178,0,66.67,2,3,48.11,89,185,"Bedoya, Rolando",BED,male,away,sr:competitor:987335,01:11,0,33.67,67,199,0,0.0,0,1,34.47,71,206,3,5:00,decision_unanimous,3,lightweight(146-155),12.399999999999999,13.64,1,66.67,2,0
2024-08-03,UFC Fight Night: Sandhagen vs. Nurmagomedov,"Hughes, Sam",HUG,female,away,sr:competitor:753437,02:14,0,50.26,97,193,0,0.0,0,0,57.92,139,240,"Dudakova, Viktoriia",DUD,female,home,sr:competitor:931401,04:38,0,42.36,61,144,0,30.0,3,10,52.26,104,199,3,5:00,decision_split,3,strawweight(106-115),7.899999999999999,5.660000000000004,0,-30.0,-3,0
2024-08-03,UFC Fight Night: Sandhagen vs. Nurmagomedov,"Kutateladze, Guram",KUT,male,home,sr:competitor:751783,04:05,0,44.12,30,68,0,25.0,1,4,57.24,87,152,"Vucenic, Jordan",VUC,male,away,sr:competitor:760230,04:32,1,40.0,34,85,0,0.0,0,5,58.27,81,139,3,5:00,decision_unanimous,3,lightweight(146-155),4.119999999999997,-1.0300000000000011,-1,25.0,1,0
2024-08-03,UFC Fight Night: Sandhagen vs. Nurmagomedov,"Gaziev, Shamil",GAZ,male,home,sr:competitor:1026697,11:58,0,67.39,31,46,0,66.67,2,3,78.07,89,114,"Mayes, Dontale",MAY,male,away,sr:competitor:465479,0:00,0,46.55,27,58,0,0.0,0,2,60.0,57,95,3,5:00,decision_unanimous,3,heavyweight(206-265),20.840000000000003,18.069999999999993,0,66.67,2,0
2024-08-03,UFC Fight Night: Sandhagen vs. Nurmagomedov,"Fernandes, Kaue",FER,male,away,sr:competitor:1067124,00:09,1,58.73,37,63,0,0.0,0,0,58.73,37,63,"Yahya, Mohammed",YAH,male,home,sr:competitor:560892,0:00,0,22.22,4,18,0,0.0,0,0,22.22,4,18,1,4:45,ko_tko,3,lightweight(146-155),36.51,36.51,1,0.0,0,0
2024-08-03,UFC Fight Night: Sandhagen vs. Nurmagomedov,"Murzakanov, Azamat",MUR,male,away,sr:competitor:346976,00:44,1,52.94,45,85,0,0.0,0,1,54.55,48,88,"Menifield, Alonzo",MEN,male,home,sr:competitor:449099,00:51,0,20.27,15,74,0,0.0,0,0,23.75,19,80,2,3:18,ko_tko,3,light_heavyweight(186-205),32.67,30.799999999999997,1,0.0,0,0
2024-08-03,UFC Fight Night: Sandhagen vs. Nurmagomedov,"Alvarez, Joel",ALV,male,home,sr:competitor:543493,00:51,1,67.38,95,141,1,0.0,0,1,69.51,114,164,"Brener, Elves",BRE,male,away,sr:competitor:983027,00:22,0,46.39,45,97,0,0.0,0,5,45.92,45,98,3,3:36,ko_tko,3,lightweight(146-155),20.989999999999995,23.590000000000003,1,0.0,0,1
2024-08-03,UFC Fight Night: Sandhagen vs. Nurmagomedov,"Dern, Mackenzie",DER,female,home,sr:competitor:399233,02:45,0,35.47,72,203,0,40.0,2,5,43.83,103,235,"Godinez, Lupita",GOD,female,away,sr:competitor:786758,01:41,0,45.89,67,146,1,66.67,2,3,47.37,72,152,3,5:00,decision_unanimous,3,strawweight(106-115),-10.420000000000002,-3.539999999999999,0,-26.67,0,-1
2024-08-03,UFC Fight Night: Sandhagen vs. Nurmagomedov,"Chiesa, Michael",CHI,male,away,sr:competitor:237628,00:34,0,16.0,4,25,1,100.0,1,1,16.0,4,25,"Ferguson, Tony",FER,male,home,sr:competitor:237646,0:00,0,55.56,10,18,0,0.0,0,0,55.56,10,18,1,3:44,submission,3,welterweight(156-170),-39.56,-39.56,0,100.0,1,1
2024-08-03,UFC Fight Night: Sandhagen vs. Nurmagomedov,"Figueiredo, Deiveson",FIG,male,away,sr:competitor:340506,02:30,1,50.0,45,90,0,14.29,2,14,56.73,59,104,"Vera, Marlon",VER,male,home,sr:competitor:245495,00:08,0,44.44,52,117,0,0.0,0,0,49.26,67,136,3,5:00,decision_unanimous,3,bantamweight(126-135),5.560000000000002,7.469999999999999,1,14.29,2,0
2024-08-03,UFC Fight Night: Sandhagen vs. Nurmagomedov,"Magomedov, Sharabutdin",MAG,male,home,sr:competitor:987331,0:00,0,54.49,97,178,0,0.0,0,0,58.85,123,209,"Oleksiejczuk, Michal",OLE,male,away,sr:competitor:390292,02:39,0,52.74,77,146,0,42.86,3,7,54.65,94,172,3,5:00,decision_unanimous,3,middleweight(171-185),1.75,4.200000000000003,0,-42.86,-3,0
2024-08-03,UFC Fight Night: Sandhagen vs. Nurmagomedov,"Nurmagomedov, Umar",NUR,male,away,sr:competitor:497764,05:11,0,52.41,98,187,0,38.46,5,13,56.16,123,219,"Sandhagen, Cory",SAN,male,home,sr:competitor:464141,00:12,0,44.65,71,159,0,0.0,0,2,46.51,80,172,5,5:00,decision_unanimous,5,bantamweight(126-135),7.759999999999998,9.649999999999999,0,38.46,5,0
2024-09-14,UFC 306: O Malley vs. Dvalishvili,"Rosas Jr, Raul",ROS,male,home,sr:competitor:940939,07:32,0,43.62,41,94,0,42.86,3,7,62.03,98,158,"Aori, Qileng",AOR,male,away,sr:competitor:784730,0:00,0,40.74,22,54,0,0.0,0,0,67.8,80,118,3,5:00,decision_unanimous,3,bantamweight(126-135),2.8799999999999955,-5.769999999999996,0,42.86,3,0
2024-08-10,UFC Fight Night: Tybura vs. Spivac 2,"Luciano, Stephanie Bruna",LUC,female,home,sr:competitor:1026595,01:10,1,41.14,72,175,0,0.0,0,0,45.79,87,190,"de Oliviera Alencar, Ana Talita",DE,female,away,sr:competitor:1026585,00:38,0,27.15,41,151,0,10.0,1,10,28.3,45,159,3,5:00,decision_unanimous,3,strawweight(106-115),13.990000000000002,17.49,1,-10.0,-1,0
2024-08-10,UFC Fight Night: Tybura vs. Spivac 2,"Zalal, Youssef",ZAL,male,home,sr:competitor:677163,01:08,0,83.33,10,12,1,50.0,1,2,83.33,10,12,"Errens, Jarno",ERR,male,away,sr:competitor:936063,0:00,0,23.08,6,26,0,0.0,0,0,25.93,7,27,1,3:52,submission,3,featherweight(136-145),60.25,57.4,0,50.0,1,1
2024-08-10,UFC Fight Night: Tybura vs. Spivac 2,"Diniz, Jhonata",DIN,male,home,sr:competitor:1015851,0:00,0,57.28,59,103,0,0.0,0,0,58.88,63,107,"Williams, Karl",WIL,male,away,sr:competitor:939657,02:39,0,34.52,29,84,0,40.0,2,5,40.83,49,120,3,5:00,decision_unanimous,3,heavyweight(206-265),22.759999999999998,18.050000000000004,0,-40.0,-2,0
2024-08-10,UFC Fight Night: Tybura vs. Spivac 2,"Rosa, Karol",ROS,female,home,sr:competitor:618456,04:24,0,60.31,117,194,0,50.0,1,2,62.78,140,223,"Kianzad, Pannie",KIA,female,away,sr:competitor:542081,0:00,0,50.55,92,182,0,0.0,0,0,60.26,138,229,3,5:00,decision_unanimous,3,bantamweight(126-135),9.760000000000005,2.520000000000003,0,50.0,1,0
2024-08-10,UFC Fight Night: Tybura vs. Spivac 2,"Kazama, Toshiomi",KAZ,male,home,sr:competitor:981221,04:19,0,40.0,2,5,1,11.11,1,9,79.76,67,84,"Charalampos, Grigoriou",CHA,male,away,sr:competitor:1026599,02:04,1,68.42,26,38,0,0.0,0,0,75.0,36,48,2,1:55,submission,3,bantamweight(126-135),-28.42,4.760000000000005,-1,11.11,1,1
2024-08-10,UFC Fight Night: Tybura vs. Spivac 2,"Santos, Yana",SAN,female,home,sr:competitor:542083,01:00,1,69.63,94,135,0,0.0,0,0,72.58,135,186,"Chandler, Chelsea",CHA,female,away,sr:competitor:424927,02:41,0,45.16,56,124,0,0.0,0,0,48.03,73,152,3,5:00,decision_unanimous,3,bantamweight(126-135),24.47,24.549999999999997,1,0.0,0,0
2024-08-20,"Dana White Contender Series: Season 8, Week 2","Haddon, Cody",HAD,male,away,sr:competitor:1169271,01:05,1,77.78,35,45,1,25.0,1,4,68.97,40,58,"Brand, Billy",BRA,male,home,sr:competitor:1169269,00:06,0,25.71,9,35,0,0.0,0,0,35.0,14,40,1,3:09,submission,3,bantamweight(126-135),52.07,33.97,1,25.0,1,1
2024-08-20,"Dana White Contender Series: Season 8, Week 2","Finney, Torrez",FIN,male,away,sr:competitor:1063896,11:41,0,52.83,28,53,0,71.43,10,14,58.82,50,85,"Rowston, Cameron",ROW,male,home,sr:competitor:1015841,00:06,0,49.23,32,65,1,0.0,0,0,68.38,80,117,3,5:00,decision_unanimous,3,middleweight(171-185),3.6000000000000014,-9.559999999999995,0,71.43,10,-1
2024-08-13,"Dana White Contender Series: Season 8, Week 1","Kavanagh, Loneer",KAV,male,home,sr:competitor:1169231,0:00,1,66.67,12,18,0,0.0,0,0,66.67,12,18,"Tuan Ho, An",TUA,male,away,sr:competitor:1169233,0:00,0,37.04,10,27,0,0.0,0,0,37.04,10,27,1,2:35,ko_tko,3,flyweight(116-125),29.630000000000003,29.630000000000003,1,0.0,0,0
2024-08-13,"Dana White Contender Series: Season 8, Week 1","Delgado, Jose",DEL,male,home,sr:competitor:1119019,02:17,0,44.44,40,90,0,75.0,3,4,48.98,48,98,"Juarez, Ernie",JUA,male,away,sr:competitor:1169229,00:14,0,51.92,27,52,0,0.0,0,3,56.14,32,57,2,1:25,ko_tko,3,featherweight(136-145),-7.480000000000004,-7.160000000000004,0,75.0,3,0
2024-08-13,"Dana White Contender Series: Season 8, Week 1","Lopes, Bruno",LOP,male,away,sr:competitor:1015839,00:23,0,47.46,28,59,0,0.0,0,1,47.46,28,59,"Sazhiniani, Mikheil",SAZ,male,home,sr:competitor:1169263,00:43,1,28.0,21,75,0,0.0,0,6,32.5,26,80,2,4:14,ko_tko,3,light_heavyweight(186-205),19.46,14.96,-1,0.0,0,0
2024-08-24,UFC Fight Night: Cannonier vs. Borralho,"Wang, Cong",WAN,female,home,sr:competitor:1167825,00:02,1,38.46,10,26,0,0.0,0,0,38.46,10,26,"Leonardo, Victoria",LEO,female,away,sr:competitor:497596,0:00,0,11.11,1,9,0,0.0,0,0,11.11,1,9,1,1:02,ko_tko,3,flyweight(116-125),27.35,27.35,1,0.0,0,0
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Duncan, Chris",DUN,male,away,sr:competitor:536769,0:00,0,40.0,10,25,1,0.0,0,1,41.38,12,29,"Oki, Bolaji",OKI,male,home,sr:competitor:1026741,01:11,0,56.0,28,50,0,66.67,2,3,56.86,29,51,1,3:34,submission,3,lightweight(146-155),-16.0,-15.479999999999997,0,-66.67,-2,1
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Cavalcanti, Jacqueline",CAV,female,away,sr:competitor:1049265,01:09,0,35.06,54,154,0,0.0,0,0,44.85,87,194,"Cornolle, Nora",COR,female,home,sr:competitor:1027333,03:56,0,47.37,54,114,0,11.11,1,9,51.28,80,156,3,5:00,decision_split,3,bantamweight(126-135),-12.309999999999995,-6.43,0,-11.11,-1,0
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Barez, Daniel",BAR,male,home,sr:competitor:341734,01:09,1,51.54,67,130,0,0.0,0,0,54.93,78,142,"Altamirano, Victor",ALT,male,away,sr:competitor:686289,0:00,0,40.11,71,177,0,0.0,0,1,41.3,76,184,3,5:00,decision_unanimous,3,flyweight(116-125),11.43,13.630000000000003,1,0.0,0,0
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Perez, Ailin",PER,female,away,sr:competitor:905733,01:42,0,58.33,7,12,1,50.0,2,4,81.48,22,27,"Zheleznyakova, Darya",ZHE,female,home,sr:competitor:1026583,00:39,0,41.67,5,12,0,100.0,1,1,57.14,12,21,1,3:52,submission,3,bantamweight(126-135),16.659999999999997,24.340000000000003,0,-50.0,1,1
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Lapilus, Taylor",LAP,male,home,sr:competitor:278295,00:10,0,46.53,94,202,0,0.0,0,1,47.6,99,208,"Morales, Vince",MOR,male,away,sr:competitor:462107,03:02,0,27.66,39,141,0,33.33,2,6,31.82,49,154,3,5:00,decision_unanimous,3,bantamweight(126-135),18.87,15.780000000000001,0,-33.33,-2,0
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Klein, Ludovit",KLE,male,home,sr:competitor:587495,08:51,0,47.37,45,95,0,66.67,2,3,59.12,107,181,"Roberts, Roosevelt",ROB,male,away,sr:competitor:465475,00:43,0,40.0,24,60,0,0.0,0,3,55.77,58,104,3,5:00,decision_unanimous,3,lightweight(146-155),7.369999999999997,3.3499999999999943,0,66.67,2,0
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Sy, Oumar",OUM,male,home,sr:competitor:841246,03:02,0,60.0,90,150,0,28.57,2,7,60.63,97,160,"Jung, Da Un",JUN,male,away,sr:competitor:609190,00:09,0,24.79,29,117,0,0.0,0,1,29.03,36,124,3,5:00,decision_unanimous,3,light_heavyweight(186-205),35.21,31.6,0,28.57,2,0
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Cutelaba, Ion",CUT,male,home,sr:competitor:265091,01:59,0,37.5,45,120,0,25.0,3,12,49.69,80,161,"Erslan, Ivan",ERS,male,away,sr:competitor:647490,05:19,0,56.52,39,69,0,50.0,1,2,62.38,63,101,3,5:00,decision_split,3,light_heavyweight(186-205),-19.020000000000003,-12.690000000000005,0,-25.0,2,0
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Ziam, Fares",ZIA,male,home,sr:competitor:625904,04:43,1,61.7,58,94,1,100.0,4,4,64.49,69,107,"Frevola, Matt",FRE,male,away,sr:competitor:542057,02:47,0,27.12,16,59,1,33.33,1,3,34.72,25,72,3,2:59,ko_tko,3,lightweight(146-155),34.58,29.769999999999996,1,66.67,3,0
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Charriere, Morgan",CHA,male,home,sr:competitor:552129,02:12,1,67.86,19,28,1,100.0,2,2,75.68,28,37,"Miranda, Gabriel",MIR,male,away,sr:competitor:934499,01:07,0,28.95,11,38,0,0.0,0,4,37.78,17,45,2,0:27,ko_tko,3,featherweight(136-145),38.91,37.900000000000006,1,100.0,2,1
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Battle, Bryan",BAT,male,away,sr:competitor:827224,03:31,0,57.06,97,170,0,0.0,0,3,60.82,118,194,"Jousset, Kevin",JOU,male,home,sr:competitor:1049123,00:12,0,59.79,58,97,0,0.0,0,2,58.88,63,107,2,3:47,ko_tko,3,welterweight(156-170),-2.729999999999997,1.9399999999999977,0,0.0,0,0
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Gomis, William",GOM,male,home,sr:competitor:748903,03:52,0,60.56,43,71,0,0.0,0,3,68.32,69,101,"Brito, Joanderson",BRI,male,away,sr:competitor:820026,06:40,0,43.28,29,67,2,50.0,3,6,54.29,57,105,3,5:00,decision_split,3,featherweight(136-145),17.28,14.029999999999994,0,-50.0,-3,-2
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Imavov, Nassourdine",IMA,male,home,sr:competitor:742869,05:47,0,66.28,57,86,0,0.0,0,0,69.3,79,114,"Allen, Brendan",ALL,male,away,sr:competitor:599908,06:06,0,57.69,30,52,0,10.0,1,10,68.29,56,82,3,5:00,decision_unanimous,3,middleweight(171-185),8.590000000000003,1.009999999999991,0,-10.0,-1,0
2024-09-28,UFC Fight Night: Moicano vs. Saint Denis,"Moicano, Renato",MOI,male,home,sr:competitor:257367,04:53,0,69.44,50,72,0,33.33,1,3,73.47,72,98,"Saint-Denis, Benoit",SAI,male,away,sr:competitor:844376,00:05,0,41.67,25,60,0,0.0,0,0,50.0,35,70,2,5:00,tko_doctors_stoppage,5,lightweight(146-155),27.769999999999996,23.47,0,33.33,1,0
